Trip_ID,Customer_ID,Date,Day_of_Week,Direction,Departure_Time,Arrival_Time,Duration_min,traffic_conditions
TRIP5406,KS01,17-03-2025,Monday,0,08:17,09:10,53.5,moderate
TRIP5407,KS01,17-03-2025,Monday,1,18:37,19:19,42.3,normal
TRIP5408,KM01,17-03-2025,Monday,0,07:07,07:31,24.8,light
TRIP5409,KM01,17-03-2025,Monday,1,17:34,18:09,35.8,normal
TRIP5410,KB01,17-03-2025,Monday,0,08:53,09:07,14.8,normal
TRIP5411,KB01,17-03-2025,Monday,1,20:20,20:31,11.4,light
TRIP5412,KO01,17-03-2025,Monday,0,07:30,07:43,13.6,light
TRIP5413,KO01,17-03-2025,Monday,1,18:58,19:14,16.1,light
TRIP5414,EE01,18-03-2025,Tuesday,0,07:35,07:50,15.3,light
TRIP5415,EE01,18-03-2025,Tuesday,1,17:20,17:38,18.6,light
TRIP5416,EC01,18-03-2025,Tuesday,0,07:38,07:53,15.1,light
TRIP5417,EC01,18-03-2025,Tuesday,1,19:14,19:34,20.7,light
TRIP5418,MM01,18-03-2025,Tuesday,0,09:52,10:12,20.2,light
TRIP5419,MM01,18-03-2025,Tuesday,1,16:43,17:02,19.8,light
TRIP5420,MB01,18-03-2025,Tuesday,0,07:42,07:54,12.6,light
TRIP5421,MB01,18-03-2025,Tuesday,1,18:52,19:03,11.4,light
TRIP5422,MS01,18-03-2025,Tuesday,0,08:02,08:52,50.7,light
TRIP5423,MS01,18-03-2025,Tuesday,1,20:34,21:14,41,light
TRIP5424,AC01,18-03-2025,Tuesday,0,10:24,11:03,39.8,normal
TRIP5425,AC01,18-03-2025,Tuesday,1,19:43,20:19,36.7,light
TRIP5426,AE01,18-03-2025,Tuesday,0,07:11,07:47,36,light
TRIP5427,AE01,18-03-2025,Tuesday,1,18:31,19:07,36.7,normal
TRIP5428,AM01,18-03-2025,Tuesday,0,08:41,10:00,79.6,normal
TRIP5429,AM01,18-03-2025,Tuesday,1,16:52,17:56,64.7,light
TRIP5430,MI01,18-03-2025,Tuesday,0,10:37,10:45,8.9,normal
TRIP5431,MI01,18-03-2025,Tuesday,1,17:50,18:00,10.7,moderate
TRIP5432,MG01,18-03-2025,Tuesday,0,08:13,09:05,52.1,normal
TRIP5433,MG01,18-03-2025,Tuesday,1,19:49,20:28,39.9,light
TRIP5434,MO01,18-03-2025,Tuesday,0,08:18,08:52,34.8,normal
TRIP5435,MO01,18-03-2025,Tuesday,1,20:07,20:34,27.3,light
TRIP5436,IR01,18-03-2025,Tuesday,0,07:02,07:15,13.6,light
TRIP5437,IR01,18-03-2025,Tuesday,1,18:28,18:44,16.1,normal
TRIP5438,IS01,18-03-2025,Tuesday,0,07:18,07:48,30.6,light
TRIP5439,IS01,18-03-2025,Tuesday,1,19:50,20:19,29,light
TRIP5440,IG01,18-03-2025,Tuesday,0,08:50,09:22,32.4,normal
TRIP5441,IG01,18-03-2025,Tuesday,1,18:35,19:08,33.4,light
TRIP5442,SR01,18-03-2025,Tuesday,0,08:41,08:53,12.9,normal
TRIP5443,SR01,18-03-2025,Tuesday,1,19:38,19:49,11.3,light
TRIP5444,SM01,18-03-2025,Tuesday,0,09:43,10:09,26.8,light
TRIP5445,SM01,18-03-2025,Tuesday,1,18:12,18:43,32,moderate
TRIP5446,SO01,18-03-2025,Tuesday,0,07:49,08:17,28.6,light
TRIP5447,SO01,18-03-2025,Tuesday,1,17:56,18:41,45.5,moderate
TRIP5448,JC01,18-03-2025,Tuesday,0,07:12,07:29,17.4,light
TRIP5449,JC01,18-03-2025,Tuesday,1,17:09,17:26,17.7,light
TRIP5450,JP01,18-03-2025,Tuesday,0,08:34,09:01,27.1,moderate
TRIP5451,JP01,18-03-2025,Tuesday,1,18:07,18:35,28.1,moderate
TRIP5452,JE01,18-03-2025,Tuesday,0,07:21,07:42,21.7,light
TRIP5453,JE01,18-03-2025,Tuesday,1,16:13,16:33,20.6,light
TRIP5454,BG01,18-03-2025,Tuesday,0,08:50,09:04,14.4,normal
TRIP5455,BG01,18-03-2025,Tuesday,1,17:56,18:15,19.6,moderate
TRIP5456,BS01,18-03-2025,Tuesday,0,10:03,10:16,13.4,normal
TRIP5457,BS01,18-03-2025,Tuesday,1,18:18,18:35,17.1,normal
TRIP5458,BB01,18-03-2025,Tuesday,0,08:11,08:35,24.8,normal
TRIP5459,BB01,18-03-2025,Tuesday,1,18:08,18:38,31,moderate
TRIP5460,RI01,18-03-2025,Tuesday,0,08:22,08:36,15,moderate
TRIP5461,RI01,18-03-2025,Tuesday,1,18:49,18:59,10.2,light
TRIP5462,RR01,18-03-2025,Tuesday,0,07:15,07:33,19,light
TRIP5463,RR01,18-03-2025,Tuesday,1,16:30,16:48,18.6,light
TRIP5464,RM01,18-03-2025,Tuesday,0,10:01,10:15,14.3,normal
TRIP5465,RM01,18-03-2025,Tuesday,1,19:36,19:48,12.6,light
TRIP5466,CO01,18-03-2025,Tuesday,0,07:47,08:11,25,light
TRIP5467,CO01,18-03-2025,Tuesday,1,16:50,17:21,31.2,light
TRIP5468,CP01,18-03-2025,Tuesday,0,08:59,09:11,12.7,light
TRIP5469,CP01,18-03-2025,Tuesday,1,19:09,19:21,12.2,light
TRIP5470,CE01,18-03-2025,Tuesday,0,09:43,09:55,12.5,light
TRIP5471,CE01,18-03-2025,Tuesday,1,17:59,18:18,19.4,moderate
TRIP5472,CB01,18-03-2025,Tuesday,0,07:27,08:06,39.4,light
TRIP5473,CB01,18-03-2025,Tuesday,1,19:06,19:43,37.5,light
TRIP5474,CI01,18-03-2025,Tuesday,0,07:41,08:12,31.7,light
TRIP5475,CI01,18-03-2025,Tuesday,1,18:51,19:25,34.7,light
TRIP5476,CG01,18-03-2025,Tuesday,0,09:33,10:15,42.4,light
TRIP5477,CG01,18-03-2025,Tuesday,1,19:53,20:37,44.7,light
TRIP5478,AI01,18-03-2025,Tuesday,0,08:25,08:54,29.6,moderate
TRIP5479,AI01,18-03-2025,Tuesday,1,18:36,18:56,20.6,light
TRIP5480,AS01,18-03-2025,Tuesday,0,08:39,09:28,49.5,normal
TRIP5481,AS01,18-03-2025,Tuesday,1,17:40,18:27,47.3,normal
TRIP5482,AR01,18-03-2025,Tuesday,0,09:33,09:57,24.7,light
TRIP5483,AR01,18-03-2025,Tuesday,1,17:02,17:19,17.7,light
TRIP5484,HB01,18-03-2025,Tuesday,0,07:01,07:15,14.7,light
TRIP5485,HB01,18-03-2025,Tuesday,1,18:38,18:51,13.1,light
TRIP5486,HM01,18-03-2025,Tuesday,0,08:48,09:18,30.4,normal
TRIP5487,HM01,18-03-2025,Tuesday,1,18:24,18:58,34.3,normal
TRIP5488,HE01,18-03-2025,Tuesday,0,08:40,08:48,9,normal
TRIP5489,HE01,18-03-2025,Tuesday,1,17:58,18:08,10.2,moderate
TRIP5490,HP01,18-03-2025,Tuesday,0,07:12,07:19,7.6,light
TRIP5491,HP01,18-03-2025,Tuesday,1,17:53,18:03,10.7,moderate
TRIP5492,JG01,18-03-2025,Tuesday,0,09:54,10:12,18.3,light
TRIP5493,JG01,18-03-2025,Tuesday,1,19:13,19:29,16.5,light
TRIP5494,JR01,18-03-2025,Tuesday,0,09:46,10:02,16.7,light
TRIP5495,JR01,18-03-2025,Tuesday,1,19:04,19:22,19,light
TRIP5496,JM01,18-03-2025,Tuesday,0,08:14,08:35,21.5,normal
TRIP5497,JM01,18-03-2025,Tuesday,1,16:37,16:53,16.9,light
TRIP5498,BP01,18-03-2025,Tuesday,0,08:11,08:17,6.1,normal
TRIP5499,BP01,18-03-2025,Tuesday,1,17:46,17:53,7.2,moderate
TRIP5500,BC01,18-03-2025,Tuesday,0,08:54,08:58,4.6,normal
TRIP5501,BC01,18-03-2025,Tuesday,1,18:26,18:31,5.1,normal
TRIP5502,BM01,18-03-2025,Tuesday,0,08:46,09:24,38.5,normal
TRIP5503,BM01,18-03-2025,Tuesday,1,18:19,19:01,43,normal
TRIP5504,KS01,18-03-2025,Tuesday,0,08:43,09:35,52.4,normal
TRIP5505,KS01,18-03-2025,Tuesday,1,16:15,16:50,35,light
TRIP5506,KM01,18-03-2025,Tuesday,0,10:51,11:20,29.1,normal
TRIP5507,KM01,18-03-2025,Tuesday,1,19:43,20:08,25.7,light
TRIP5508,KB01,18-03-2025,Tuesday,0,08:47,09:01,15,normal
TRIP5509,KO01,18-03-2025,Tuesday,0,08:22,08:44,22.7,moderate
TRIP5510,KO01,18-03-2025,Tuesday,1,18:55,19:09,14.1,light
TRIP5511,EE01,19-03-2025,Wednesday,0,07:57,08:16,19.2,light
TRIP5512,EE01,19-03-2025,Wednesday,1,17:34,17:56,22.1,normal
TRIP5513,EC01,19-03-2025,Wednesday,0,07:24,07:41,17.6,light
TRIP5514,EC01,19-03-2025,Wednesday,1,18:31,18:52,21.6,normal
TRIP5515,MM01,19-03-2025,Wednesday,0,08:34,09:03,29,moderate
TRIP5516,MM01,19-03-2025,Wednesday,1,17:08,17:25,17.5,light
TRIP5517,MB01,19-03-2025,Wednesday,0,09:44,09:57,13.7,light
TRIP5518,MB01,19-03-2025,Wednesday,1,19:30,19:42,12.6,light
TRIP5519,MS01,19-03-2025,Wednesday,0,09:08,09:49,41.2,light
TRIP5520,MS01,19-03-2025,Wednesday,1,20:45,21:30,45.2,light
TRIP5521,AC01,19-03-2025,Wednesday,0,08:45,09:32,47.3,normal
TRIP5522,AC01,19-03-2025,Wednesday,1,17:55,18:48,53.2,moderate
TRIP5523,AE01,19-03-2025,Wednesday,0,07:57,08:28,31.8,light
TRIP5524,AE01,19-03-2025,Wednesday,1,16:21,16:56,35.3,light
TRIP5525,AM01,19-03-2025,Wednesday,0,07:20,08:16,56.1,light
TRIP5526,AM01,19-03-2025,Wednesday,1,19:20,20:23,63,light
TRIP5527,MI01,19-03-2025,Wednesday,0,09:35,09:42,7.6,light
TRIP5528,MI01,19-03-2025,Wednesday,1,18:00,18:12,12.2,heavy
TRIP5529,MG01,19-03-2025,Wednesday,0,07:08,07:49,41.5,light
TRIP5530,MG01,19-03-2025,Wednesday,1,19:16,19:56,40.2,light
TRIP5531,MO01,19-03-2025,Wednesday,0,07:35,07:59,24.2,light
TRIP5532,MO01,19-03-2025,Wednesday,1,19:36,20:08,32.6,light
TRIP5533,IR01,19-03-2025,Wednesday,0,10:28,10:43,15.6,normal
TRIP5534,IR01,19-03-2025,Wednesday,1,17:45,18:04,19.2,moderate
TRIP5535,IS01,19-03-2025,Wednesday,0,09:21,09:44,23.4,light
TRIP5536,IS01,19-03-2025,Wednesday,1,18:26,18:59,33.1,normal
TRIP5537,IG01,19-03-2025,Wednesday,0,10:59,11:31,32.7,normal
TRIP5538,IG01,19-03-2025,Wednesday,1,18:42,19:08,26.3,light
TRIP5539,SR01,19-03-2025,Wednesday,0,08:42,08:56,14.5,normal
TRIP5540,SR01,19-03-2025,Wednesday,1,17:24,17:34,10.6,light
TRIP5541,SM01,19-03-2025,Wednesday,0,07:11,07:35,25,light
TRIP5542,SM01,19-03-2025,Wednesday,1,19:02,19:24,22.7,light
TRIP5543,SO01,19-03-2025,Wednesday,0,09:52,10:23,31.9,light
TRIP5544,SO01,19-03-2025,Wednesday,1,17:45,18:24,39.5,moderate
TRIP5545,JC01,19-03-2025,Wednesday,0,08:59,09:17,18.6,light
TRIP5546,JC01,19-03-2025,Wednesday,1,17:22,17:42,20.9,light
TRIP5547,JP01,19-03-2025,Wednesday,0,10:46,11:09,23.8,normal
TRIP5548,JP01,19-03-2025,Wednesday,1,19:24,19:45,21.4,light
TRIP5549,JE01,19-03-2025,Wednesday,0,07:00,07:20,20.8,light
TRIP5550,JE01,19-03-2025,Wednesday,1,18:29,18:53,24.1,normal
TRIP5551,BG01,19-03-2025,Wednesday,0,08:08,08:24,16.3,normal
TRIP5552,BG01,19-03-2025,Wednesday,1,18:34,18:48,14.8,light
TRIP5553,BS01,19-03-2025,Wednesday,0,07:39,07:49,10.2,light
TRIP5554,BS01,19-03-2025,Wednesday,1,19:33,19:45,12.2,light
TRIP5555,BB01,19-03-2025,Wednesday,0,09:53,10:14,21.5,light
TRIP5556,BB01,19-03-2025,Wednesday,1,18:12,18:41,29.9,moderate
TRIP5557,RI01,19-03-2025,Wednesday,0,10:39,10:51,12.7,normal
TRIP5558,RI01,19-03-2025,Wednesday,1,19:49,20:01,12.9,light
TRIP5559,RR01,19-03-2025,Wednesday,0,09:47,10:05,18.5,light
TRIP5560,RR01,19-03-2025,Wednesday,1,16:51,17:09,18.2,light
TRIP5561,RM01,19-03-2025,Wednesday,0,09:35,09:50,15,light
TRIP5562,RM01,19-03-2025,Wednesday,1,16:28,16:42,14.5,light
TRIP5563,CO01,19-03-2025,Wednesday,0,09:31,10:00,29.9,light
TRIP5564,CO01,19-03-2025,Wednesday,1,19:08,19:36,28.3,light
TRIP5565,CP01,19-03-2025,Wednesday,0,07:20,07:32,12.2,light
TRIP5566,CP01,19-03-2025,Wednesday,1,16:18,16:29,11.6,light
TRIP5567,CE01,19-03-2025,Wednesday,0,09:19,09:29,10.1,light
TRIP5568,CE01,19-03-2025,Wednesday,1,19:36,19:48,12.7,light
TRIP5569,CB01,19-03-2025,Wednesday,0,09:23,09:50,28,light
TRIP5570,CB01,19-03-2025,Wednesday,1,17:14,17:49,35.3,light
TRIP5571,CI01,19-03-2025,Wednesday,0,08:51,09:35,44.4,normal
TRIP5572,CI01,19-03-2025,Wednesday,1,18:33,19:14,41.4,light
TRIP5573,CG01,19-03-2025,Wednesday,0,08:00,08:46,46.3,light
TRIP5574,CG01,19-03-2025,Wednesday,1,19:41,20:23,42.8,light
TRIP5575,AI01,19-03-2025,Wednesday,0,07:48,08:08,20.2,light
TRIP5576,AI01,19-03-2025,Wednesday,1,17:49,18:16,27.2,moderate
TRIP5577,AS01,19-03-2025,Wednesday,0,07:17,07:51,34.3,light
TRIP5578,AS01,19-03-2025,Wednesday,1,18:13,18:59,46.7,moderate
TRIP5579,AR01,19-03-2025,Wednesday,0,08:59,09:25,26.4,light
TRIP5580,AR01,19-03-2025,Wednesday,1,16:19,16:43,24.5,light
TRIP5581,HB01,19-03-2025,Wednesday,0,08:40,08:59,19.2,normal
TRIP5582,HB01,19-03-2025,Wednesday,1,17:50,18:07,17.1,moderate
TRIP5583,HM01,19-03-2025,Wednesday,0,08:07,08:37,30.3,normal
TRIP5584,HM01,19-03-2025,Wednesday,1,16:42,17:12,30.1,light
TRIP5585,HE01,19-03-2025,Wednesday,0,07:55,08:02,7.3,light
TRIP5586,HE01,19-03-2025,Wednesday,1,18:22,18:29,7.9,normal
TRIP5587,HP01,19-03-2025,Wednesday,0,09:10,09:16,6.3,light
TRIP5588,HP01,19-03-2025,Wednesday,1,16:51,16:57,6.8,light
TRIP5589,JG01,19-03-2025,Wednesday,0,08:47,09:06,19.9,normal
TRIP5590,JG01,19-03-2025,Wednesday,1,18:46,19:01,15.7,light
TRIP5591,JR01,19-03-2025,Wednesday,0,07:04,07:22,18.1,light
TRIP5592,JR01,19-03-2025,Wednesday,1,18:21,18:41,20.8,normal
TRIP5593,JM01,19-03-2025,Wednesday,0,08:12,08:35,23.7,normal
TRIP5594,JM01,19-03-2025,Wednesday,1,20:56,21:13,17.3,light
TRIP5595,BE01,19-03-2025,Wednesday,0,08:24,08:30,6.8,moderate
TRIP5596,BE01,19-03-2025,Wednesday,1,19:15,19:19,4.9,light
TRIP5597,BC01,19-03-2025,Wednesday,0,07:42,07:45,3.2,light
TRIP5598,BC01,19-03-2025,Wednesday,1,17:51,17:56,5.2,moderate
TRIP5599,BM01,19-03-2025,Wednesday,0,07:29,08:04,35.1,light
TRIP5600,BM01,19-03-2025,Wednesday,1,20:53,21:22,29.4,light
TRIP5601,KS01,19-03-2025,Wednesday,0,07:21,07:58,37.7,light
TRIP5602,KS01,19-03-2025,Wednesday,1,18:04,19:00,56.9,moderate
TRIP5603,KM01,19-03-2025,Wednesday,0,08:27,09:02,35.6,moderate
TRIP5604,KM01,19-03-2025,Wednesday,1,17:07,17:31,24,light
TRIP5605,KB01,19-03-2025,Wednesday,0,08:33,08:50,17.7,moderate
TRIP5606,KB01,19-03-2025,Wednesday,1,17:40,17:54,14.3,normal
TRIP5607,KO01,19-03-2025,Wednesday,0,08:51,09:12,21.7,normal
TRIP5608,KO01,19-03-2025,Wednesday,1,19:33,19:51,18.3,light
TRIP5609,EE01,20-03-2025,Thursday,0,08:17,08:41,24.6,normal
TRIP5610,EE01,20-03-2025,Thursday,1,20:09,20:25,16.6,light
TRIP5611,EC01,20-03-2025,Thursday,0,08:01,08:19,18.8,light
TRIP5612,EC01,20-03-2025,Thursday,1,20:01,20:17,16.5,light
TRIP5613,MM01,20-03-2025,Thursday,0,09:20,09:37,17.5,light
TRIP5614,MM01,20-03-2025,Thursday,1,17:34,18:01,27.3,normal
TRIP5615,MB01,20-03-2025,Thursday,0,07:06,07:19,13.7,light
TRIP5616,MB01,20-03-2025,Thursday,1,20:29,20:41,12.9,light
TRIP5617,MS01,20-03-2025,Thursday,0,07:16,08:00,44,light
TRIP5618,MS01,20-03-2025,Thursday,1,19:08,19:50,42.7,light
TRIP5619,AC01,20-03-2025,Thursday,0,08:40,09:23,43.9,normal
TRIP5620,AC01,20-03-2025,Thursday,1,16:28,17:00,32.7,light
TRIP5621,AE01,20-03-2025,Thursday,0,08:29,09:15,46.6,moderate
TRIP5622,AE01,20-03-2025,Thursday,1,16:36,17:08,32.1,light
TRIP5623,AM01,20-03-2025,Thursday,0,07:44,08:31,47.4,light
TRIP5624,AM01,20-03-2025,Thursday,1,19:27,20:26,59.4,light
TRIP5625,MI01,20-03-2025,Thursday,0,07:01,07:09,8.2,light
TRIP5626,MI01,20-03-2025,Thursday,1,18:17,18:26,9.9,moderate
TRIP5627,MG01,20-03-2025,Thursday,0,10:19,11:01,42.1,normal
TRIP5628,MG01,20-03-2025,Thursday,1,17:50,18:45,55.6,moderate
TRIP5629,MO01,20-03-2025,Thursday,0,10:13,10:43,30.3,normal
TRIP5630,MO01,20-03-2025,Thursday,1,18:43,19:14,31.3,light
TRIP5631,IR01,20-03-2025,Thursday,0,08:07,08:23,16.3,normal
TRIP5632,IR01,20-03-2025,Thursday,1,16:17,16:32,15.3,light
TRIP5633,IS01,20-03-2025,Thursday,0,09:21,09:45,24.5,light
TRIP5634,IS01,20-03-2025,Thursday,1,17:47,18:29,42.3,moderate
TRIP5635,IG01,20-03-2025,Thursday,0,08:55,09:26,31.7,normal
TRIP5636,IG01,20-03-2025,Thursday,1,19:27,19:55,28.4,light
TRIP5637,SR01,20-03-2025,Thursday,0,08:38,08:52,14.1,moderate
TRIP5638,SR01,20-03-2025,Thursday,1,18:18,18:34,16.3,moderate
TRIP5639,SM01,20-03-2025,Thursday,0,10:13,10:42,29.5,normal
TRIP5640,SM01,20-03-2025,Thursday,1,18:09,18:43,34.1,moderate
TRIP5641,SO01,20-03-2025,Thursday,0,07:44,08:14,30.2,light
TRIP5642,SO01,20-03-2025,Thursday,1,19:26,19:59,33.7,light
TRIP5643,JC01,20-03-2025,Thursday,0,07:15,07:33,18,light
TRIP5644,JC01,20-03-2025,Thursday,1,18:04,18:36,32.2,heavy
TRIP5645,JP01,20-03-2025,Thursday,0,08:30,08:58,28.5,moderate
TRIP5646,JP01,20-03-2025,Thursday,1,17:23,17:47,24.4,normal
TRIP5647,JE01,20-03-2025,Thursday,0,09:32,09:52,20,light
TRIP5648,JE01,20-03-2025,Thursday,1,19:25,19:45,20.4,light
TRIP5649,BG01,20-03-2025,Thursday,0,07:32,07:41,9.2,light
TRIP5650,BG01,20-03-2025,Thursday,1,19:55,20:07,12.5,light
TRIP5651,BS01,20-03-2025,Thursday,0,09:36,09:48,12.5,light
TRIP5652,BS01,20-03-2025,Thursday,1,20:49,21:00,11,light
TRIP5653,BB01,20-03-2025,Thursday,0,09:14,09:32,19,light
TRIP5654,BB01,20-03-2025,Thursday,1,19:04,19:24,20.6,light
TRIP5655,RI01,20-03-2025,Thursday,0,08:37,08:51,15,moderate
TRIP5656,RI01,20-03-2025,Thursday,1,16:48,17:00,12.3,light
TRIP5657,RR01,20-03-2025,Thursday,0,09:49,10:08,19.8,light
TRIP5658,RR01,20-03-2025,Thursday,1,18:21,18:43,22.8,moderate
TRIP5659,RM01,20-03-2025,Thursday,0,10:46,11:00,14.5,normal
TRIP5660,RM01,20-03-2025,Thursday,1,17:26,17:42,16.5,normal
TRIP5661,CO01,20-03-2025,Thursday,0,09:00,09:28,28.7,light
TRIP5662,CO01,20-03-2025,Thursday,1,17:53,18:39,46.5,heavy
TRIP5663,CP01,20-03-2025,Thursday,0,07:34,07:43,9.2,light
TRIP5664,CP01,20-03-2025,Thursday,1,17:41,17:58,17.2,moderate
TRIP5665,CE01,20-03-2025,Thursday,0,07:39,07:50,11.4,light
TRIP5666,CE01,20-03-2025,Thursday,1,16:56,17:08,12.7,light
TRIP5667,CB01,20-03-2025,Thursday,0,08:16,08:59,43.3,normal
TRIP5668,CB01,20-03-2025,Thursday,1,17:11,17:43,32.9,light
TRIP5669,CI01,20-03-2025,Thursday,0,07:08,07:45,37.5,light
TRIP5670,CI01,20-03-2025,Thursday,1,18:52,19:28,36.9,light
TRIP5671,CG01,20-03-2025,Thursday,0,07:45,08:29,44.6,light
TRIP5672,CG01,20-03-2025,Thursday,1,17:23,18:13,50.1,normal
TRIP5673,AS01,20-03-2025,Thursday,0,08:15,09:02,47.3,normal
TRIP5674,AS01,20-03-2025,Thursday,1,17:48,18:45,57.9,moderate
TRIP5675,AR01,20-03-2025,Thursday,0,08:06,08:31,25.4,normal
TRIP5676,AR01,20-03-2025,Thursday,1,18:47,19:08,21.7,light
TRIP5677,HB01,20-03-2025,Thursday,0,08:52,09:06,14.7,normal
TRIP5678,HB01,20-03-2025,Thursday,1,19:41,19:53,12.8,light
TRIP5679,HM01,20-03-2025,Thursday,0,08:50,09:24,34.1,normal
TRIP5680,HM01,20-03-2025,Thursday,1,19:25,19:51,26.2,light
TRIP5681,HE01,20-03-2025,Thursday,0,08:55,09:02,8,normal
TRIP5682,HE01,20-03-2025,Thursday,1,18:24,18:32,8.3,normal
TRIP5683,HP01,20-03-2025,Thursday,0,07:29,07:36,7.3,light
TRIP5684,HP01,20-03-2025,Thursday,1,18:05,18:15,10.7,heavy
TRIP5685,JG01,20-03-2025,Thursday,0,10:54,11:15,21,normal
TRIP5686,JG01,20-03-2025,Thursday,1,18:34,18:55,21.9,normal
TRIP5687,JR01,20-03-2025,Thursday,0,07:33,07:47,14.2,light
TRIP5688,JR01,20-03-2025,Thursday,1,19:59,20:17,18.8,light
TRIP5689,JM01,20-03-2025,Thursday,0,07:31,07:44,13.1,light
TRIP5690,JM01,20-03-2025,Thursday,1,17:22,17:40,18.4,light
TRIP5691,BE01,20-03-2025,Thursday,0,09:24,09:27,3.9,light
TRIP5692,BE01,20-03-2025,Thursday,1,20:30,20:34,4.2,light
TRIP5693,BP01,20-03-2025,Thursday,0,08:50,08:55,5.8,normal
TRIP5694,BP01,20-03-2025,Thursday,1,16:01,16:06,5.3,light
TRIP5695,BC01,20-03-2025,Thursday,0,07:06,07:10,4.2,light
TRIP5696,BC01,20-03-2025,Thursday,1,17:15,17:18,3.6,light
TRIP5697,BM01,20-03-2025,Thursday,0,07:12,07:46,35,light
TRIP5698,BM01,20-03-2025,Thursday,1,19:57,20:31,34.4,light
TRIP5699,KS01,20-03-2025,Thursday,0,07:02,07:40,38.5,light
TRIP5700,KS01,20-03-2025,Thursday,1,20:48,21:25,37.9,light
TRIP5701,KM01,20-03-2025,Thursday,0,07:10,07:34,24.5,light
TRIP5702,KM01,20-03-2025,Thursday,1,18:53,19:18,25.5,light
TRIP5703,KB01,20-03-2025,Thursday,0,08:06,08:20,14.8,normal
TRIP5704,KB01,20-03-2025,Thursday,1,20:15,20:25,10.1,light
TRIP5705,EE01,21-03-2025,Friday,0,08:27,08:49,22.7,normal
TRIP5706,EE01,21-03-2025,Friday,1,18:50,19:09,19,light
TRIP5707,EC01,21-03-2025,Friday,0,07:53,08:09,16.6,light
TRIP5708,EC01,21-03-2025,Friday,1,20:33,20:51,18.3,light
TRIP5709,MM01,21-03-2025,Friday,0,08:00,08:17,18,light
TRIP5710,MM01,21-03-2025,Friday,1,19:22,19:40,18.6,light
TRIP5711,MB01,21-03-2025,Friday,0,09:24,09:33,9.4,light
TRIP5712,MB01,21-03-2025,Friday,1,18:42,18:55,13,light
TRIP5713,MS01,21-03-2025,Friday,0,08:58,09:42,44.4,light
TRIP5714,MS01,21-03-2025,Friday,1,19:13,19:57,44.1,light
TRIP5715,AC01,21-03-2025,Friday,0,08:36,09:21,45.5,normal
TRIP5716,AC01,21-03-2025,Friday,1,18:03,18:49,46.2,moderate
TRIP5717,AE01,21-03-2025,Friday,0,08:59,09:31,33,light
TRIP5718,AE01,21-03-2025,Friday,1,19:36,20:08,32.3,light
TRIP5719,AM01,21-03-2025,Friday,0,08:57,10:02,66,light
TRIP5720,AM01,21-03-2025,Friday,1,18:39,19:46,67.9,light
TRIP5721,MI01,21-03-2025,Friday,0,07:13,07:21,8.8,light
TRIP5722,MI01,21-03-2025,Friday,1,17:54,18:04,10.8,moderate
TRIP5723,MG01,21-03-2025,Friday,0,08:39,09:25,46.1,normal
TRIP5724,MG01,21-03-2025,Friday,1,17:41,18:51,70.4,heavy
TRIP5725,MO01,21-03-2025,Friday,0,08:16,08:51,36,normal
TRIP5726,MO01,21-03-2025,Friday,1,18:55,19:19,24.8,light
TRIP5727,IR01,21-03-2025,Friday,0,08:15,08:32,17.2,normal
TRIP5728,IR01,21-03-2025,Friday,1,17:21,17:45,24.5,heavy
TRIP5729,IS01,21-03-2025,Friday,0,08:09,08:39,30.9,light
TRIP5730,IS01,21-03-2025,Friday,1,17:21,18:09,48.7,heavy
TRIP5731,IG01,21-03-2025,Friday,0,07:58,08:24,26.9,light
TRIP5732,IG01,21-03-2025,Friday,1,16:44,17:20,36.2,normal
TRIP5733,SR01,21-03-2025,Friday,0,08:51,09:03,12.2,light
TRIP5734,SR01,21-03-2025,Friday,1,18:04,18:17,13.9,moderate
TRIP5735,SM01,21-03-2025,Friday,0,07:18,07:40,22.1,light
TRIP5736,SM01,21-03-2025,Friday,1,17:14,17:51,37.6,heavy
TRIP5737,SO01,21-03-2025,Friday,0,09:37,10:06,29.2,light
TRIP5738,SO01,21-03-2025,Friday,1,17:32,18:29,57.7,heavy
TRIP5739,JC01,21-03-2025,Friday,0,08:44,09:06,22.3,normal
TRIP5740,JC01,21-03-2025,Friday,1,17:46,18:17,31.4,heavy
TRIP5741,JE01,21-03-2025,Friday,0,09:12,09:28,16.6,light
TRIP5742,JE01,21-03-2025,Friday,1,18:45,19:03,18.4,light
TRIP5743,BG01,21-03-2025,Friday,0,08:41,08:56,15.1,normal
TRIP5744,BG01,21-03-2025,Friday,1,19:47,20:00,13.2,light
TRIP5745,BS01,21-03-2025,Friday,0,09:25,09:35,10.3,light
TRIP5746,BS01,21-03-2025,Friday,1,19:48,20:01,13.5,light
TRIP5747,BB01,21-03-2025,Friday,0,09:52,10:13,21.3,light
TRIP5748,BB01,21-03-2025,Friday,1,16:47,17:13,26.1,normal
TRIP5749,RI01,21-03-2025,Friday,0,09:13,09:23,11,light
TRIP5750,RI01,21-03-2025,Friday,1,17:12,17:30,18.3,heavy
TRIP5751,RR01,21-03-2025,Friday,0,08:28,08:54,26.9,normal
TRIP5752,RR01,21-03-2025,Friday,1,19:41,20:01,20.3,light
TRIP5753,RM01,21-03-2025,Friday,0,09:11,09:23,12.6,light
TRIP5754,RM01,21-03-2025,Friday,1,17:28,17:52,24.9,heavy
TRIP5755,CO01,21-03-2025,Friday,0,07:32,07:51,19.5,light
